Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
5.970000000000328,-0.403707233777812,-56.93643616158372,175.82124537911207,1.2611390461933791,32.331984778744804,-1401.0154059650774,172.31837315387398,3078.1939026240334,-0.1768553821252138,-55.01094657771937,173.13560033154184,1.400692947892118,26.100241930126348,-1569.1689239376483,165.86595185251775,2959.273129039223
5.980000000000332,-0.961438783297484,-54.69517525905019,260.831580019328,1.499253999791755,16.356373132359586,-1731.8178811079097,251.71197762293977,3060.800118584899,-0.7169750277861409,-52.88782070603016,248.18170777840007,1.5783484789209163,9.020426886269073,-1814.973697039479,235.72317542993565,2950.832566552288
5.990000000000335,-1.492516148076438,-51.713606808216326,325.4333477750586,1.5635016469805176,-1.894915645260219,-1870.9550630416013,310.96023569282136,3039.312877710704,-1.2324521856352275,-50.11745954901554,302.25921313172205,1.5761878159361329,-9.528007915693887,-1860.157960465032,284.9229453204682,2945.4729836678493
6.000000000000338,-1.9907105334146808,-48.20783587673581,367.78224575330034,1.4421151788878068,-20.40231846317655,-1803.075108478584,348.28366232877016,3019.002374576386,-1.7178857317019744,-46.91543242934762,334.574517735467,1.3897346839730975,-27.49467634929465,-1699.6893335136806,312.70411717551247,2941.8096490434264
6.010000000000342,-2.4520051502645384,-44.39977334551072,388.3347031674561,1.1438693126816772,-37.11761606083717,-1535.5882845971832,364.1809824576324,3005.324453781703,-2.1700317587548104,-43.49382667716527,346.601859463654,1.0348885800767311,-42.89257342481282,-1351.1514819426393,320.55215920838936,2938.3610016825696
6.020000000000345,-2.874527813987517,-40.494502332551335,389.7424366154788,0.6971214252551933,-50.18889676314798,-1097.8085408002908,361.3241550116061,3001.502644682472,-2.587657966217714,-40.0394509399028,341.86692620056493,0.5461829706110601,-54.01637332470209,-852.7677347229875,311.9864014443975,2934.1488476718387
6.030000000000348,-3.258268382056936,-36.66003292870258,376.5084189662357,0.1467042293235504,-58.16353298067928,-537.6936024124282,344.2170337911601,3007.011845474892,-2.971194774242563,-36.695349159020765,325.5074084616187,-0.0270015127500717,-59.62935261860198,-259.1614777913591,292.12592580329107,2929.022402636728
6.040000000000352,-3.604617305202725,-33.01163815567844,354.4430137312468,-0.4509848052890479,-60.146947113208206,83.45348905488127,318.65606845803006,3017.641624491479,-3.322226694058626,-33.54762808672009,303.65972866889393,-0.6258488620082637,-59.09847094072517,364.67601018270057,267.08269891963573,2923.5883296190423
6.050000000000355,-3.915780856852298,-29.602451928507215,329.9808400150047,-1.034154975199099,-55.89984277537365,697.7356040686259,291.0530597977638,3027.142132295196,-3.64288471013988,-30.61900849165474,282.74014809452353,-1.1885468361253095,-52.46288106663192,950.5437240880136,243.2494001439593,2918.80234129151
6.060000000000358,-4.1941417121474345,-26.421314685915902,309.4340487257535,-1.5423753257812614,-45.86336643379301,1238.121638158018,267.6949579413931,3029.7753198766604,-3.935210896241679,-27.869764127906603,268.6998776796147,-1.657044251965552,-40.42848535996061,1434.526308197141,226.5607923044073,2915.422503953001
6.070000000000362,-4.4416390490981295,-23.398050956213822,298.2644654027344,-1.9231672792796128,-31.109594575738,1645.7954923840527,254.0224025282347,3022.699813635064,-4.200569064775504,-25.205895456212943,266.33646754491497,-1.9833837911546257,-24.289295561704645,1764.0025333592573,221.81018735153864,2913.578583041948
6.080000000000365,-4.6592396573128925,-20.415543652978556,300.4547642880183,-2.137714291074271,-13.222939856882183,1876.587905985055,254.00643219856155,3007.178555234911,-4.439169674762149,-22.49358696722526,278.7373506728365,-2.1349159175426538,-5.784391901794995,1903.3980615043408,232.09629522849252,2912.653715540981
6.0900000000003685,-4.846560981022779,-17.32722232898277,318.0477539053674,-2.1650643481461653,5.874363770941459,1905.787529112792,269.6918067676484,2988.089183802758,-4.649764131571736,-19.578305437980635,306.91669219012704,-2.0978239010801083,13.09366737650776,1838.053314011846,258.4612203306116,2911.531123962563
6.100000000000372,-5.001689772867317,-13.977988850605795,350.9042123974448,-2.004367817573048,24.133430937214516,1730.8069968920831,300.95691371479825,2971.929952720234,-4.8295444605433975,-16.306387320197906,349.68528311211884,-1.878576686768947,30.31783665200249,1575.7857033290818,299.75919977466503,2909.0929659573994
6.110000000000375,-5.121218005056377,-10.22622882107512,396.705573693044,-1.6749096694585068,39.60330493658013,1371.416259421556,345.51631481595246,2964.146385800308,-4.974261247770951,-12.546692270950494,403.7674837201735,-1.5031547808085213,44.04886092030922,1145.9796927011214,352.7702020153689,2904.7433452478926
6.1200000000003785,-5.200493307402286,-5.964441276590553,451.20079407218594,-1.2139375731951152,50.6442834928326,867.5229626148649,399.1652652521146,2966.888205228253,-5.078548264463414,-8.209895885821455,464.1520038606136,-1.0141392644268197,52.836420351557,596.3100907642663,412.5455316273974,2898.7133651886584
6.130000000000382,-5.234057162024883,-1.1361748547249824,508.6698888178138,-0.6725291383559905,56.106615111461394,274.7488401307421,456.2389449683487,2978.122964664566,-5.1364190230189815,-3.2632578480695504,524.6375991366739,-0.4659885456487667,55.77709599848711,-12.536247072759144,472.9470831216772,2891.9993513392283
6.140000000000385,-5.21622302415679,4.252631877871116,562.5528653524735,-0.1099561177563613,55.45504206352273,-341.7076680073883,510.2355982190565,2992.4614571526326,-5.141881200500927,2.2607975162947014,578.5133845890846,0.0809742172074611,52.61190316495426,-613.5560598596613,527.3206523357047,2885.945839064901
