Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
0.0,0.0,100.0,-30.0,0.0,-100.0,30.0,-20.0,10000.0,0.0,100.0,-30.0,0.0,-100.0,30.0,-20.0,10000.0
0.001,0.09997,99.97,-30.0,-0.09997,-99.97,30.0,-29.994,10001.0466706345,0.09998150255649489,99.95950884504632,-50.97736961417043,-0.0999650052045085,-99.9100204349587,149.93761095210522,-39.98160370410084,9994.003208863705
0.002,0.1998890153,99.9190153,-50.9847,-0.19980003899999998,-99.830039,139.961,-49.97480306,10003.070525522327,0.19991203080824246,99.89805752001747,-71.9179628207805,-0.19978008913885972,-99.70019013984354,269.6791449135404,-59.92903676069632,9988.018460742702
0.003,0.299736095997457,99.847080697457,-71.934602543,-0.29937032015403997,-99.57028115404,259.75784596,-69.92132546949139,10005.047134274011,0.2997706453488728,99.81568992591475,-92.80753832389459,-0.2993255214146996,-99.37077208865674,389.09086150137966,-79.82826287781438,9982.054157376755
0.004,0.399490342248084,99.75424625062698,-92.83444683001966,-0.398561352634341,-99.19103248030106,379.2486737389354,-89.8185189806791,10006.953148729273,0.3995364577851538,99.71246417888037,-113.63190961597081,-0.39848190142813916,-98.92216281013911,508.03941632938427,-99.66529862023125,9976.118628700548
0.005,0.4991309184733021,99.6405762252181,-113.67002540887884,-0.497254086139779,-98.69273350543801,498.2989748630502,-109.65238798131624,10008.765663965576,0.49918864492226167,99.58845254798582,-134.37695981198328,-0.4971302916916375,-98.35489191773577,626.3920089913732,-119.42622810796207,9970.22010367353
0.006,0.5986370675002786,99.50614902697647,-134.42719824162856,-0.5953300438977454,-98.07595775796638,616.7757474716391,-129.4090036172472,10010.462227592208,0.5987064628794373,99.44374137822503,-155.02865640379486,-0.5951523506222351,-97.6696214918823,744.0165304086014,-139.09721763717798,9964.366681531264
0.007,0.697988124619859,99.35105711958047,-155.0919073959971,-0.6926714550124209,-97.3414111146756,734.5466432907891,-149.07451833951512,10012.02094701343,0.6980692611212723,99.27843099879945,-175.5730659184731,-0.6924304646384022,-96.86714531533026,860.7817093773157,-158.6645302073804,9958.56630357552
0.008,0.7971635315476947,99.17540692783567,-175.65019174481023,-0.7891613860126331,-96.4899310002122,851.4801144634037,-168.63518046026266,10013.42059413423,0.7972564963899695,99.09263561680004,-195.99636846440268,-0.7888478794190679,-95.94838796239249,976.5572581541302,-178.11453993882301,9952.826725618033
0.009000000000000001,0.8961428502739732,98.97931872627856,-196.0882015570981,-0.8846838714532723,-95.52248544063927,967.445559572917,-188.07734860130972,10014.640707023842,0.8962477465240337,98.88648319640544,-216.28487214917809,-0.8842888301793812,-94.91440374315154,1091.2140169179934,-197.43374636429718,9947.155491190168
0.010000000000000002,0.994905776787287,98.76292651331379,-216.3922129647839,-0.979124043425313,-94.44017197204063,1082.313468598646,-207.38750601945122,10015.661688076034,0.995022724148974,98.6601153237331,-236.42502735337325,-0.9786386708185605,-93.7663755038346,1204.624096948454,-216.60878857951022,9941.559905627097
0.011000000000000003,1.0934321546583117,98.52637787102479,-236.54864228899967,-1.0723682598307116,-93.24421640539866,1195.9555666419685,-226.552274792669,10016.46489822081,1.0935612902257463,98.41368705749578,-256.4034408444842,-1.0717840017968114,-92.50561328471795,1316.6610223617604,-235.62645923647713,9936.047011131657
0.012000000000000004,1.1917019884691262,98.26983381081456,-256.5440602102303,-1.1643042312798464,-91.93597144913474,1308.2449562639206,-245.5584298516051,10017.032746760091,1.1918434674428264,98.14736676562968,-276.2068897154997,-1.1636127965995464,-91.13355283708219,1427.1998702477633,-254.4737183645085,9930.623562918503
0.013000000000000005,1.289695457074174,97.9934686050479,-276.36520576666493,-1.2548211464707049,-90.51691519085837,1419.0562582763648,-264.3929128408203,10017.34877641957,1.2898494534379694,97.8613359480787,-295.82233513275565,-1.254014526648738,-89.65175400089484,1536.1174090523953,-273.1377070035681,9925.296006534672
0.014000000000000005,1.3873929266790568,97.69746960488257,-295.999000165325,-1.3438097959107327,-88.98864944002776,1528.265750830611,-283.0428457945503,10017.397743230465,1.3875596338359144,97.55578904593227,-315.23693587795424,-1.3428802845231211,-88.06189894505121,1643.2922350526283,-291.6057606350019,9920.070456447555
0.015000000000000006,1.4847749637235486,97.38203704449182,-315.43256039074885,-1.431162693844111,-87.35289793337847,1635.7515066492858,-301.49554461188006,10017.165690878133,1.4849545950884948,97.23093323713017,-334.4380616694468,-1.430102905350706,-86.36579027215777,1748.6049067727706,-309.8654223948489,9914.952675985782
0.016000000000000007,1.5818223475554443,97.04738383189559,-334.65321259623767,-1.5167741982492402,-85.61150440512914,1741.393528249329,-319.7385323164829,10016.640019179435,1.5820151371038271,96.88698821896307,-353.4133062481352,-1.515577086239226,-84.56534898999003,1851.9380771934254,-327.9044560552006,9909.948058712736
0.017000000000000008,1.6785160828820769,96.69373532663268,-353.64850526291497,-1.6005406287733632,-83.76643052412291,1845.073881006236,-337.7595520863079,10015.809546377015,1.678722285651501,96.5241859776101,-372.1505002136128,-1.5991995036123507,-82.66261235190649,1953.1766236068784,-345.7108587593369,9905.061611306159
0.01800000000000001,1.7748374119865975,96.32132910452057,-372.4062221121036,-1.682360382473574,-81.81975370021082,1946.6768239120834,-355.5465800388604,10014.664564966526,1.7750573045309357,96.14277054497188,-390.6377235964396,-1.6808689283217797,-80.65973156864376,2052.207774975277,-363.2728734966331,9900.297938011016
