Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
4.599999999999871,8.316694009752307,-48.81069902647764,-1068.593147090408,-1.4120940479496369,71.78224329777952,2457.7468408957247,-980.0570300999724,9842.895046128342,8.241641540692152,-46.96997512194955,-1032.1269813240378,-1.255464118479011,80.73960082423275,2205.1746843961278,-949.7105659171164,10000.000000000002
4.609999999999874,7.772741617256563,-58.7516333618059,-928.4744893417134,-0.5787571100519452,91.3452076849837,1511.2452708138755,-844.2843934993492,9854.784701919216,7.722672019954787,-56.57826461828747,-884.9296906913339,-0.3543576849630733,97.73992575810573,1162.0606554548594,-807.702970491786,9999.99999999992
4.6199999999998775,7.13769975139951,-67.14299018330273,-763.1982287707666,0.3937296990144847,100.3849709810569,389.80458996062026,-684.4355023366082,9898.963694833326,7.115387043027273,-64.59765242846316,-716.5105672499824,0.661820074830177,103.52776197842864,-16.463378010467363,-645.3566968197097,10000.000000000098
4.629999999999881,6.428170528986982,-73.80312796132458,-585.6823554838857,1.393169603709971,97.82213590569016,-782.824352864023,-513.2823061182701,9952.665354989886,6.436515279150208,-70.88277572735527,-540.3859743362075,1.6763070637031534,97.39292180921466,-1200.286242158448,-476.0208215447054,9999.999999999867
4.639999999999884,5.661840827471751,-78.68428938819994,-409.4859582329707,2.303576638155873,83.8585919396338,-1877.0637735805465,-344.2122781255512,9989.152209280965,5.703554798857282,-75.4253457630731,-370.2093498475897,2.571816780267113,79.94180377070107,-2258.6429784080965,-313.17380185901686,9999.999999999944
4.649999999999888,4.856139730036606,-81.87112596542848,-247.3774326888306,3.017994869772326,59.95725505839357,-2771.7673883404486,-189.81021153226737,9989.872659232198,4.93341983412912,-78.34823581338708,-218.32675615555368,3.243494255986495,53.03138502574338,-3074.5016981722324,-168.9925578142625,9999.999999999996
4.659999999999891,4.026988214180233,-83.56528373947333,-109.9948608364688,3.450343255353259,28.68301600627069,-3367.5154134993745,-60.53279748332443,9953.079457530956,4.141217016522621,-79.88574861464645,-94.48273822431376,3.610511335931745,19.565618458546147,-3557.440767872658,-53.07056805908754,10000.000000000016
4.669999999999894,3.187772175517285,-84.05775951186173,-4.733757400300174,3.5451355102612188,-6.539844267840876,-3590.9994944201467,36.39031790117748,9895.42602652431,3.339279320131209,-80.35229553439274,-4.818179945890014,3.6250254526854295,-16.82338018149286,-3653.600065940851,28.57461325542205,10000.000000000084
4.679999999999898,2.3486464607990136,-83.69185117898338,65.02612239850544,3.2839825536178533,-41.85081354299758,-3423.60656815232,97.71869063618372,9841.502361536745,2.536557006010578,-80.10298754243607,48.73032325935814,3.277515939205217,-52.17429852443239,-3351.6118325246807,74.0958933194639,10000.000000000007
4.689999999999901,1.5162408665548617,-82.82117952146604,100.1757912143014,2.6873226035585778,-73.4035592683969,-2883.1035038549103,124.44852962721129,9814.633086660644,1.738425083538644,-79.49052033851638,68.56426701846325,2.5979102620771406,-82.63187491266638,-2683.8587799309903,85.94851785384967,9999.999999999922
