Time,s1*,s1d*,s1dd*,s2*,s2d*,s2dd*,f*,E*,s1_ref,s1d_ref,s1dd_ref,s2_ref,s2d_ref,s2dd_ref,f_ref,E_ref
0.0,0.0,100.0,-50.0,0.0,-100.0,50.0,-40.0,10000.0,0.0,100.0,-50.0,0.0,-100.0,50.0,-40.0,10000.0
0.01,0.9938298478548748,98.57096056318728,-234.20822480195423,-0.9773269316742278,-94.103035695233,1114.722571149689,-225.2594419289931,9962.60320369835,0.9940491194769516,98.47012808464514,-253.6738778660427,-0.977677620549654,-93.58174065092888,1220.3708751064776,-234.04770486392516,9904.206904120343
0.02,1.9624355743588016,95.18299989607472,-420.70753137109705,-1.8331411627648495,-77.05405997390456,2159.191236048014,-402.2663201148112,9918.34498043781,1.962894607282651,94.99244195538186,-437.6353644932979,-1.834495310748388,-76.06578199028354,2249.182474169747,-408.99307069172784,9827.743417473566
0.03,2.8874973705466798,90.0819725177706,-578.3000529059349,-2.465853978238294,-50.81114436663072,2961.234194627576,-550.9480947662028,9863.09174176776,2.888222893046391,89.81627887611664,-592.0000498678738,-2.468498089972279,-49.440564867970906,3025.9408653063283,-555.0604655500503,9778.840254801804
0.04,3.753642312437876,83.59752656333315,-700.1109843711541,-2.798878618516904,-18.29040980892544,3436.220422178581,-664.5162301190446,9795.629210417002,3.754652577587037,83.27323352561908,-710.1936805010474,-2.802699278220381,-16.663799715389853,3468.6728766179363,-665.7216231235697,9754.048691386935
0.05,4.549099179788067,76.10990969139667,-782.5360928243189,-2.7887008198746317,16.933749391709416,3534.3580967136536,-739.4059840229861,9723.798200721843,4.55039258974705,75.74441357040828,-788.8548996793704,-2.793217344966886,18.660113273967,3530.504601310675,-737.6218799082895,9743.700282638682
0.06,5.266029383889293,68.01848786294188,-825.0145967109978,-2.42950154009256,50.98633125924423,3242.1932925447927,-775.0627747878251,9664.014337333316,5.267580126950569,67.62935877834927,-827.6267181282058,-2.433963768806323,52.63803556293765,3201.629091652051,-770.3844891545577,9738.762213161564
0.07,5.900557336479464,59.71357098279563,-829.2807937401054,-1.754006328958932,80.09678497744649,2590.1848120232416,-773.1494531540905,9632.571992452224,5.902320754361254,59.318860670194205,-828.0370988763252,-1.7575328300857604,81.50142175712647,2516.476180513388,-765.5015542079423,9732.9201124312
0.08,6.45261893629151,51.56819620898617,-797.7613283387768,-0.8301129628985604,101.01081120320129,1646.7261576668564,-736.0898240496516,9635.86583713372,6.454556059331598,51.18736741132686,-793.2269489213137,-0.8318434864936864,102.01652288368584,1547.6104790750162,-726.0667105138558,9722.627941586286
0.09,6.925576655093383,43.886876266932994,-741.0930539737824,0.2463577317640079,111.37043906785225,517.4890129403685,-674.5744812011457,9665.478700633525,6.927668549769319,43.53404688858899,-734.5627642236032,0.2471313007596949,111.86761823257952,403.86877201158194,-663.3954898855894,9706.76741811917
0.1,7.325166206597127,36.84874057366626,-672.5365778151333,1.362352005430476,110.00042696692913,-671.5975503246506,-601.8315855611424,9703.011260389349,7.327413026325149,36.53124847878039,-665.3604969516559,1.3660846608195092,109.93429802231456,-787.2974202887691,-590.7557067173929,9688.461351162816
0.11,7.6581815035068335,30.50013337878496,-605.1137647846258,2.400166954169559,97.02291772277113,-1789.9263700570089,-530.837120260904,9727.827623480824,7.660601757509662,30.218860158545134,-598.5061656396213,2.4069953135614037,96.39934247159636,-1895.1954889926171,-520.9901772363901,9673.262718702726
0.12,7.931196525552944,24.765920462645266,-550.0709342776436,3.2503576604281106,73.82370197489556,-2716.657230491353,-472.785664202847,9724.089370869857,7.933828105265428,24.51639113967097,-544.9964046349519,3.26007669681978,72.70823762852143,-2800.2265938248643,-465.0596876963011,9664.746414770005
0.1300000000000001,8.149471764391969,19.472886071784423,-515.943883781904,3.823549640997942,42.88387007786277,-3353.180089763666,-436.1642788674398,9686.625292074204,8.152373997451546,19.24665007560581,-513.0795071327501,3.835634372413762,41.39485156407538,-3406.1172980484066,-431.18740826941496,9662.047215483472
0.1400000000000001,8.31613350973762,14.379382396299713,-508.1845257663952,4.059944043561081,7.502560249225008,-3632.61527847875,-426.3797275207827,9624.648163978194,8.319387900686287,14.165214443911855,-508.0406717517917,4.073616199600712,5.799468053310845,-3648.9972903017465,-424.647674728178,9661.70797789375
0.1500000000000001,8.43162820493117,9.196863559643036,-531.351127856549,3.93564112636269,-28.54383153560768,-3522.399685270753,-447.915216444052,9560.458608256304,8.435329231806985,8.979397007629276,-534.5042878480469,3.949989056804802,-30.270907360206024,-3499.036066938537,-450.071302138232,9661.373196473562
0.1600000000000001,8.493329803207551,3.61085703236525,-585.1103678515315,3.465497664362957,-61.36021072531984,-3030.462306643683,-500.483831415569,9518.531961784673,8.497565993560318,3.373875178026433,-591.1660198133079,3.4796431229588425,-62.91083877195986,-2969.576311645845,-506.1792656134876,9658.55710177143
0.1700000000000001,8.49564461795213,-2.65171952142494,-662.8126891271013,2.7017813155572337,-87.40394224962456,-2213.0310178925424,-577.4586541827181,9512.373992859704,8.500491781852089,-2.9212492508306536,-670.8750681389538,2.715017577538493,-88.59532002079108,-2121.3879899503863,-585.8782438102645,9649.369827663002
0.1800000000000001,8.430706032743654,-9.774975240382794,-753.9411704205019,1.7282348076647442,-103.90481499845436,-1162.914179036918,-668.4994902596633,9540.8181828218,8.436226844993532,-10.08457246183016,-762.793178278289,1.7401263806128495,-104.5935725339676,-1050.7695442627123,-678.5313395621964,9632.514607185418
